"","0h_01","0h_02","0h_03","0h_04","0h_05","0h_06","4h_01","4h_02","4h_03","4h_04","4h_05","4h_06","24h_01","24h_02","24h_03","24h_04","24h_05","24h_06"
"A0A0R4J0P1",28.07117081,28.20866966,28.03538132,28.19891739,28.10194397,27.99058914,27.95875549,27.91182327,27.99415398,27.84074211,28.02606773,27.64862823,28.51784515,28.49564171,28.35275078,28.27861404,28.33853912,28.22807121
"Q3TUQ8",25.32096291,24.98068619,24.3182869,25.51117134,24.01698303,25.52405548,24.52630234,25.72377396,25.98000145,26.06031609,25.11762428,25.65731049,25.82514954,26.01760864,24.64856339,24.62994766,24.61857033,24.90379715
"A0A0R4J0Q5",26.76913261,27.03149414,26.79785919,26.94458389,26.97454071,26.93708038,26.78219223,26.6790905,27.04343414,26.5796032,26.82104301,26.91900253,27.01510048,26.4432888,26.94503021,26.73943901,26.85221863,26.9216156
"O70404",24.37609673,25.68234444,27.34129906,25.10791016,25.51726913,24.26998329,24.04836082,27.24427032,24.59455872,27.25934601,24.53151131,27.13163376,24.3010788,25.56949425,24.16105843,25.62719345,24.51049042,23.83840179
"A0A0R4J0S3",27.67263031,27.53778839,27.63235474,27.54082108,27.72890663,27.78886604,27.55303383,27.60971069,27.64051437,27.44189835,27.75499916,27.45622826,27.79327583,27.95997238,27.7081337,27.75697327,27.80900574,27.70483971
"A0A0R4J0T0",26.19379425,26.41517448,26.42839813,26.24007225,26.17087173,26.68110275,26.41627121,26.58978081,26.33010674,26.1798954,26.50157547,26.29867744,26.60681915,26.71633339,26.4432106,26.49753189,26.61708832,26.30747604
"A0A0R4J0T5",28.86726379,28.91524696,29.08904266,28.77127647,28.6458149,28.80645752,28.753088,28.68116951,28.7282238,28.46660995,28.63082886,28.58752823,28.69905853,28.7558918,28.76296997,28.80224228,28.76496506,28.71617126
"A0A0R4J0U2",26.35868835,26.36083221,26.39507675,26.14955521,26.42518425,26.57048225,26.29743576,26.66492271,26.52407074,26.73427963,26.63020325,26.63408852,25.99157333,26.13762474,26.27540207,26.06206703,26.57744217,25.99252319
"A0A0R4J0U8",25.21341515,25.47932625,25.68645668,25.63472557,25.05837631,25.86361504,25.46076393,25.20616531,25.61874199,25.46538162,25.06771851,25.76440811,25.31875801,25.08220863,25.15746117,25.14008522,25.25049973,25.21269226
"E9Q361",25.77457237,25.76253319,25.84103012,25.85533524,25.74098396,25.83282089,25.3646946,25.72309685,25.71423912,25.90163994,25.74198532,25.49032593,25.77735901,25.60845566,25.78833008,25.79805565,25.88704491,25.70384979
"A0A0R4J0V5",27.00966644,26.85744858,26.92411041,26.98043633,27.00345993,27.0980835,26.74406624,26.68872452,26.70846176,26.45010376,26.79042053,26.832798,26.7167263,26.87771416,26.94659233,26.82432365,26.99193954,26.85626221
"A0A0R4J0W6",27.07755089,26.98630905,26.64567757,26.46626854,26.87091255,26.75123596,26.80636597,26.93292046,27.04416466,27.22002029,26.63339424,26.61778831,27.28665543,27.0348568,26.96256638,27.10629463,27.062397,26.77215767
"A0A0R4J0X2",25.99304199,26.24530411,26.1892395,25.92032051,26.17249298,25.8622818,24.9492836,23.52637291,23.60567093,25.13161659,24.35488701,24.43999672,24.36299706,25.07343102,25.96009254,24.73376656,24.83591652,25.55827713
"D3Z0V2",25.78434181,26.03340721,24.54952049,24.97575378,24.55117035,26.13257599,26.41204453,26.12911987,26.15932846,26.24593925,26.31401062,26.3239212,26.18942833,26.0945034,26.12520218,26.36676407,26.63284111,26.32909775
"A0A0R4J0Z1",30.19565964,30.15013123,30.395298,30.07393074,30.13723946,30.33798599,30.37492752,30.29296494,30.17319489,30.14443016,30.32902908,30.38689613,30.44015503,30.45591354,30.37782478,30.30726051,30.44183731,30.41759872
"A0A0R4J138",28.19262886,28.06855965,28.34971619,28.14962387,28.08222961,28.22494888,28.17792892,28.1763134,27.94083786,28.0713253,27.92637444,28.28047371,28.08547592,27.90109825,28.24422455,28.16370201,28.24277115,28.23534966
"A0A0R4J139",25.6265049,24.60686493,25.55130386,25.87421989,25.02492523,25.28290558,24.89736176,24.83625412,25.65376091,26.04930496,25.90554619,23.99197006,25.65039635,25.52644539,24.29831123,25.80928802,24.78409767,26.22580338
"A0A0R4J140",27.69225502,27.54620552,27.65492249,27.55515671,27.58383942,27.72916603,27.86561394,27.8021183,28.04541397,28.18565178,27.8418808,27.89966011,27.3651123,27.40697861,27.52357674,27.55230141,27.57361984,27.42750359
"A0A0R4J150",26.78730965,26.5363369,26.70859337,26.52130127,26.58534431,26.77404404,26.71279716,26.63297844,26.62226486,26.54791069,26.62561226,26.67882156,26.58963776,26.59306145,26.47209167,26.25970459,26.60625458,26.35341454
"A0A0R4J170",27.83062363,27.73395538,27.97607231,27.79463959,27.72448921,27.83243561,27.623312,27.62610054,27.61940002,27.39484787,27.59142113,27.51457596,27.53215027,27.30312729,27.55961227,27.27382088,27.43880844,27.39263916
"Q9QZH6",27.04009247,27.00313759,26.95969582,27.03820992,27.02284431,26.9579258,26.91786575,26.95471382,26.99819565,26.70516968,26.86135864,26.67868805,27.09868622,27.05237579,26.98565674,27.01297188,26.98847771,26.86655617
"A0A0R4J187",25.33087921,25.9708252,25.89596748,23.50489235,23.97377205,26.01786423,26.11167717,26.06385803,25.76589966,26.36265755,25.81521416,26.36748123,26.14666557,26.26622581,26.31937981,25.55332756,26.14627647,25.90039635
"A0A0R4J195",27.29465294,27.44174004,27.46326256,27.2556591,27.00613785,27.3631916,27.54096985,27.46224785,27.62519455,27.52193069,27.49128914,27.48692513,27.24689865,27.49335289,27.238451,27.07336998,27.34426498,27.25862694
"Q91YY4",28.8224411,28.79711533,28.88072395,28.79181671,28.77665138,28.80814743,28.73052597,28.80230331,28.73443985,28.63117599,28.80774689,28.76534462,29.13890076,28.94937897,28.78587532,28.61995888,28.69172287,28.81133652
"Q3TRK3",26.47241783,26.54788208,26.87420082,23.94278526,24.98212242,24.7072506,26.89550591,26.70977783,25.61704636,24.73238182,25.34594154,26.99085808,24.6415081,27.37417984,24.97809029,27.10529518,27.59612274,27.5382328
"A0A0R4J1H0",27.89481163,27.96041489,27.77975273,28.00061607,28.074646,28.048172,24.48603249,28.04583168,27.81592178,27.86047173,27.81476212,28.36181259,27.96493721,27.70898819,28.1848011,27.83008003,28.17045021,25.12080765
"A0A0R4J1H6",24.62037659,26.95293808,24.63445091,24.14813805,24.40268517,27.32560158,24.01597786,27.21252441,27.41868591,27.91130829,26.86997223,27.6563549,24.56942177,27.49998093,27.28321457,27.41948891,27.41594887,24.55220985
"A0A0R4J1J1",27.17968559,24.12728882,27.43093681,27.46886444,27.4816227,27.17121506,24.98341179,26.87326241,27.27239799,26.70990944,24.71788216,24.7942028,24.72416115,25.29117393,23.84623528,24.72204781,23.94630051,24.52238274
"Q8CEE7",27.34231758,27.145401,27.17264557,27.27364349,27.2652607,27.37210464,27.23981667,27.14472198,27.34942055,27.04603958,27.2007885,27.03202057,27.63678551,27.67188835,27.39974403,27.49594688,27.36043167,27.4342804
"A0A0R4J1N9",28.24712563,28.09385872,28.17021179,27.98630905,28.1427269,28.20298576,28.11906815,28.05992317,27.85655975,27.82717323,28.02152252,27.80845451,28.35034943,28.46917534,28.15913582,28.2674942,28.12188721,28.1964798
"A0A0R4J1Q0",27.51743317,27.29228401,27.51487732,27.38566208,27.24408913,27.39067268,27.31708527,27.29745293,27.47119331,27.29281044,27.38549805,27.37102509,27.36160278,27.49503136,27.38804626,27.4790802,27.49083138,27.37360001
"G3X9S2",24.93932915,25.43554115,24.9652977,25.74139404,24.8550663,24.14269257,24.46197701,24.93354416,24.73291969,24.34060669,25.08415794,25.23956871,24.37607002,25.38804626,25.16000175,25.36389351,24.40826225,25.64521027
"A0A0R4J1R7",27.91165161,27.93190575,27.86908913,27.90575409,28.00891876,27.73453712,27.76433182,27.84828377,27.8766613,27.75391579,27.96477127,27.69750023,28.18025589,28.28947258,28.1403389,27.88866997,28.08172226,27.83406448
"G3X8W7",26.60328674,26.47452354,26.57452965,26.39217949,26.14090538,26.45133018,26.16167641,26.73724747,26.34084129,26.70133972,26.21354485,26.50635147,26.04285049,26.18485832,26.22637367,26.08070564,26.18572807,26.27788734
"A0A0R4J1Y3",25.19360542,25.20244789,24.5805397,25.25322914,24.40610886,26.08442307,24.67634392,25.98156929,25.71541786,26.56658363,24.57793999,23.84105492,24.55415154,24.53930092,24.59345055,25.3751812,23.68557167,23.82796097
"A0A0R4J233",24.82416153,24.55167198,25.5052166,25.60179901,25.12567139,24.5415802,24.99762154,24.12210655,24.1346283,24.57747078,26.37122536,24.26076698,26.54741096,26.00624275,26.01686668,24.28534698,24.13764191,26.39819527
"A0A0R4J272",24.9726963,26.1098423,25.13896561,24.99767685,25.64796638,27.97760201,24.85869217,24.99176979,28.42121506,24.55561638,28.32255363,27.60059547,28.47053337,28.18432808,28.77476692,28.32294083,28.24554062,28.4016571
"A0A0R4J2B6",26.12935448,26.47478676,25.98378944,26.308918,26.35368347,26.19633102,25.74944687,26.06509018,26.3994503,25.85271835,25.71939278,25.87046623,25.77713394,24.55568504,25.66370201,25.78959846,26.3085537,25.60961151
"A0A0R4J2D3",26.30003929,26.45571136,26.21695137,26.35140991,26.44229317,26.34773254,26.18042564,26.12384224,26.27891541,26.09641457,26.33795166,26.06757545,26.40301704,26.04866028,26.57093048,26.18848419,26.32514,26.38620567
"A0A0U1RNK7",25.80469322,25.75097275,26.44729996,25.95075989,26.00652313,26.46427536,25.81707001,26.19010544,25.94028854,26.27797508,24.88893318,26.20110703,24.54598236,26.21206093,25.26370811,25.92293167,26.45415878,26.19640541
"F8VPK3",26.4532795,26.72961998,26.34916878,25.33147812,26.6102047,26.3378334,26.21774673,26.11870193,26.40080261,26.30983734,26.51301003,26.45973396,26.62044907,26.46847534,26.36691475,26.69723511,26.35348129,26.7967453
"A0A140LHA2",27.85638046,27.92473412,28.01818275,27.99485588,28.1656189,28.23913383,28.10853958,28.16043472,28.35976028,28.27364349,28.11961365,28.23731041,28.14695549,28.28436279,28.13079834,28.00265503,28.15291405,28.01993179
"Q3U1W3",25.31015015,25.29312706,25.72262764,25.5703373,25.20463753,25.96035957,25.91674995,25.69643974,25.75118637,25.66239929,25.3790493,26.01250267,25.99776459,26.01569748,25.91973114,25.81814384,26.16242409,25.52951622
"A0A140LJ01",28.11693954,28.37376595,28.35497856,28.19530678,28.30665207,28.2952652,28.23406982,28.30312729,28.50937462,28.22135735,28.02975845,28.42678452,28.15455627,28.0522213,28.23237801,28.17131042,28.32178116,28.15547371
"A0A140T8R7",25.43945885,26.13027954,26.20071411,25.58003426,25.93404579,26.378685,26.11574936,25.98333168,25.84167671,24.64091873,25.66428757,25.94330978,25.60229492,23.6655159,25.84685135,25.74311638,25.72437096,25.78994751
"A0A158RFV1",27.70944786,27.44189835,27.71207619,27.83062363,27.84385872,27.91193581,27.70411491,27.65253067,27.76154518,27.53051376,27.86667442,27.64313316,27.85495567,27.78525162,27.83104706,27.70635605,27.8102932,27.7398243
"P02340",28.80479813,28.74470901,28.79798126,28.82829475,28.83764648,28.64048004,28.46692085,28.52861595,28.77149582,28.56561661,28.35925865,28.53482437,28.74502945,28.64845657,28.80282784,28.79640388,28.72845268,28.74999046
"A0A158SIT3",25.22826576,25.99858284,26.07728767,26.04268265,25.45204544,25.84921455,25.96675301,24.57490158,26.98391914,26.75123596,26.06632423,23.59098816,25.42247963,26.08153915,26.0335331,26.51981926,25.92490387,24.7580204
"A0A158SIT5",26.87865067,26.49289894,24.15642166,25.62174797,24.96391487,24.033144,24.47958374,26.8463726,26.62867546,26.96730232,25.27723885,24.34865952,26.64402771,26.70014954,26.90403175,25.62762451,24.71154022,24.49196625
"Q9DBD5",26.57816315,26.79637337,26.62170601,26.79265594,27.07561493,26.49041748,25.77846336,26.18349648,25.92987633,26.05297852,25.93188477,25.77886391,26.28393936,25.94420433,26.19779205,25.63773918,25.76266098,26.29459953
"A0A1B0GS13",25.05263138,27.68825912,23.84209824,24.85993385,27.26391792,27.21909714,27.47165871,27.47730446,27.35144424,27.37094307,27.40876007,27.4761467,27.5731144,25.20165253,27.50149918,27.47250938,25.15470505,25.23417664
"A0A171EBL2",26.10229492,26.1322422,26.55654716,25.95078087,25.98685074,26.63699341,26.71096039,26.68659019,26.59605217,27.21215439,26.5798893,27.86266136,26.50271416,26.69935608,26.84122086,27.24834824,27.28868103,27.74707985
"A0A183ZRM3",25.86036491,25.17915726,25.88636971,25.92676926,25.56772995,25.28181458,24.5336895,23.77239418,25.41712379,24.7162056,25.45481682,25.66280556,25.20932579,26.033638,25.66120338,25.05982971,25.48200798,25.00399208
"A0A1B0GR08",24.84155655,23.77991295,25.49328041,23.9260025,24.99724197,25.46818161,25.68040466,25.75059891,24.70251083,25.49053955,25.07974625,25.6948204,24.92952728,24.59244537,26.54203987,25.63768387,25.24102211,25.09823799
"A0A1B0GR11",30.38247108,30.24229431,30.28526688,30.14588737,30.03025818,30.32517433,30.65010071,30.72126579,30.76627731,31.03806686,30.73117447,30.54738235,30.14770889,30.31505775,30.03170586,30.07380295,30.15484619,30.13467216
"A0A1B0GR19",26.59662056,25.11711311,26.91501808,25.03181648,26.42843056,23.98225594,23.33877563,26.56982994,24.00405693,27.08009529,24.62890434,26.7929039,25.25788879,23.96663475,26.90609741,24.33530617,26.68925858,26.60257912
"Q544R1",27.32825851,27.63768387,27.41844368,26.95748329,27.03202057,27.36519623,27.69670486,27.35270691,27.50157547,27.77467346,27.31319809,27.25448799,27.66945839,27.45661926,27.83526993,27.48400688,27.35279274,27.32628822
"A0A1B0GRU3",25.0672245,25.50883102,25.68185425,25.33448792,25.07619476,25.0911274,25.56505775,24.48447609,25.37573814,25.33060265,24.51809692,25.49497032,25.45953369,24.15409851,24.76101685,24.91171455,23.94227982,25.22593117
"A0A1B0GRU8",27.94413757,27.94776344,28.21821976,28.02353287,28.09270096,28.17264557,27.82808304,28.13050461,27.9301033,27.92965126,27.75779915,27.90040779,27.74835968,27.76831245,27.73866653,27.61848831,27.76033974,27.6953125
"D3Z0B9",25.79377174,25.95475769,25.79684448,25.7163868,24.44650841,25.71557426,25.97373199,25.94657135,25.7743969,26.211689,26.05032349,25.93880844,24.86354256,24.74402618,24.76715279,25.80375671,23.95610237,23.51287651
"A0A1B0GSX7",27.2170639,27.1286869,27.21835709,27.26078224,27.31881142,27.29175758,27.05496597,27.10559464,27.20732117,26.99658012,27.07551384,27.10749245,27.21918869,27.1815834,27.27141953,27.162117,27.03443718,27.15576363
"A0A1B0GT13",25.41118813,25.0202198,25.60351372,25.34184265,25.45738602,25.71520805,25.36115074,24.65537834,25.36265755,24.95726204,25.05771637,25.38188934,25.88352966,25.09156036,25.23290062,25.52912903,25.28764153,25.39682388
"O55003",25.70923615,24.48478127,26.18358994,23.61347771,24.96535683,24.8001442,26.2655468,23.9175415,26.09798241,26.042593,26.46759033,25.80516052,25.81044006,25.79493713,26.04232788,25.83576393,25.98376656,25.52784729
"A0A1B0GT92",27.92919922,27.86555481,27.75735474,27.69597626,27.56077957,27.63277054,28.03417397,28.3524971,28.22080421,28.3383255,28.09133911,27.77020454,28.21724892,28.49002838,28.33964348,28.15030098,28.31790543,28.08557701
"A0A1B0GX25",24.64074516,24.8182373,23.90239525,25.6289463,25.02877045,24.99087524,25.01413918,25.19208336,25.36088371,25.42364693,24.46756363,25.14308739,25.32037735,24.80407333,25.1760006,25.15943718,23.91343498,25.25564003
"A0A1C7CYV0",28.37289429,28.45912361,28.5760746,28.20233154,28.1323204,28.31725883,28.84882164,28.67121506,28.51619339,28.87379074,28.44174004,28.97355652,28.47753716,28.61642265,28.49125099,28.58695602,28.59899902,28.75678253
"A0A1D5RL92",28.09627533,28.1024456,28.20918083,28.1239109,28.07423782,28.2159996,28.05439758,28.06912231,27.95543289,27.8096199,28.04207802,27.97065163,28.00667381,27.98043633,27.84565544,27.64244461,27.95254898,27.81976318
"E9QKV6",24.9189415,24.8252182,24.73971748,24.26176262,24.9754982,24.08248329,24.57710075,25.20863724,24.61790085,24.91633987,24.06389809,24.6904583,24.41164017,24.95238113,25.0413475,24.62965584,25.259758,25.0780983
"Q8BTX9",25.02149391,26.39101601,25.05446243,24.71167183,24.27569389,26.28947258,25.25016022,24.23021126,26.30415535,26.1578064,24.81002998,25.4500885,26.51187897,25.87563133,26.16321182,26.25115013,26.14810181,26.33115005
"F7CGG2",26.16401863,26.22381592,26.1703167,25.90207672,25.98004532,26.08168221,25.78593826,25.9088707,25.88441467,25.76941109,25.68835258,25.91620255,25.64165878,25.95737267,25.9367218,25.76807404,25.91273689,25.98300552
"A0A1D5RLV0",26.34046745,26.33280563,26.37187386,26.35806847,26.52363777,26.69736862,26.64705086,26.19696808,26.52653503,26.30563354,26.31241989,26.08285904,26.33674431,26.3196373,26.32034302,26.50756073,26.49480247,26.31349182
"A0A1D5RMC1",24.60897446,25.23475838,24.60889053,25.02690697,24.53930283,25.16008949,25.50815201,25.48142242,24.83028984,25.32126427,25.83836365,25.58023453,25.46450806,25.59571075,24.99612427,25.34045029,25.42620277,24.75843811
"B7ZWL1",26.43112755,25.98415756,26.53143692,26.47630119,26.44621086,26.64223671,26.72442436,26.61484337,26.7426548,26.96002769,26.79339981,26.84397888,25.87525558,26.75085449,26.55857658,26.65280533,26.77868843,26.56446266
"Q5SVP3",28.13330078,28.0922966,28.17645645,27.97213173,27.66648102,28.16120529,28.44971085,28.50703239,28.21530533,28.72657013,28.46975708,28.62369537,27.67727661,28.03286171,28.0624485,28.20978546,28.29745293,28.3803463
"Q61635",25.05570984,23.99026299,24.89532089,25.25755882,24.02354431,24.4708519,25.18220901,23.86217308,24.89608955,24.98824501,25.07221603,25.93287468,25.32075691,25.16077232,25.52560997,25.94062424,24.78870392,27.57837868
"A0A1I7Q4G8",24.92016411,26.03651237,25.79543304,25.94172096,25.85946465,25.6925621,25.68995094,25.50809097,25.04115105,24.19457436,24.66518021,24.91891479,23.45613289,25.51764297,24.84479713,24.23855782,23.55750084,25.00772095
"E9PUM4",25.59886551,25.66242599,25.78656197,25.52276993,25.41131592,25.60000038,25.52614784,25.43695068,25.85314751,25.59288979,25.70332146,25.53996468,25.54657364,25.68837929,25.64430237,25.57796097,25.7551651,25.59460068
"A0A1L1SQA8",30.07393074,30.5005703,30.87195587,30.26315689,30.24456406,30.9671917,31.09578323,30.65659332,30.69942284,30.95136833,31.17378998,31.01371765,30.76461601,30.90440559,30.68670654,30.85786438,30.63711548,30.87422943
"Q3UDS7",26.90701485,26.85828018,26.73995399,27.01701355,26.9457016,26.58333778,26.60144615,26.64485168,26.24803925,26.6496563,26.24775124,26.53500175,26.53590775,26.62407875,26.52335358,26.52290344,26.53693008,26.05552483
"Q5NCU4",27.64058304,27.55457306,27.86590767,27.38845634,27.63713264,28.18683243,27.95232582,27.94843292,27.76824951,28.06110954,27.76774597,28.43694305,28.54487991,28.43801498,28.33611488,28.25426292,28.40153503,28.3322773
"A0A1L1STE6",33.69851303,33.63048935,33.88985062,33.63417435,33.62036514,33.7048111,33.58284378,33.84267807,33.50047302,33.83196259,33.49118423,33.68781281,33.94052124,33.78770065,33.78068161,33.71210861,33.69540405,33.59245682
"F7CTF8",27.13359451,25.50589943,24.61493683,24.99509621,23.89887047,25.15042305,26.35087204,27.23260689,26.97410393,27.27923393,26.69351959,26.79847717,26.98771858,26.63173103,25.41618347,24.58565331,24.04759026,25.31013489
"A0A1S6GWG5",28.02543449,28.02263451,28.1523819,28.06080055,28.36131096,28.1102829,27.87455177,27.92121887,27.77931404,27.99964905,27.81726456,27.89064407,28.2218647,28.00018501,28.02009201,28.06198502,28.11068153,27.84786606
"A0A1S6GWG6",28.23722076,28.28991127,28.14627647,28.27164078,28.35447502,28.15247917,28.11733627,28.09547043,28.2329731,28.19107628,27.99954033,28.09773064,28.09913635,28.05418968,28.21243286,28.25664902,28.10809135,28.10594559
"Q9DCD6",25.45359612,25.99681854,26.03103256,26.00945282,24.78616142,26.12147141,25.37235451,26.12715149,26.37507629,24.75274849,25.50938416,26.33674431,26.28954315,24.29494286,25.16026306,24.20994949,26.02278137,25.41397858
"S4R1L5",25.34336853,24.30783653,24.96022606,25.68350792,24.64207268,25.47311401,26.0782032,26.19698715,25.50784874,27.12060165,25.51860428,26.18012238,25.19272232,24.77770996,24.84201431,24.78361702,24.96908188,24.57864571
